Segment,Customer,Doc No,Line No,K1,K2,K3,K4,Shade,Ord. Qty,Sub Segment,Season,Style,Merchant,PO No.,Rate,Cops No,Cops Ln,K5,K6,K7,Dispatched,Bal to Dispatch,FSC Commit Date,Q1,Q2,Q3,Q4,Q5,Q6,WIP Status,Mktg Remark for FSCM,Mktg Remark for Internal,FPT,Airway Bill No,PreShip Dt1,PreShip Dt2,Doc Date,DO No.,Sch Plant I/p Dt,CostCenter,Loom Start Dt.,Export/Domestic,YD/PD,Closed DB2,CV STK,A/H Name,Multiple Del Date,Bal To Issue AT1,Packed In AT1,Last Packing Date,Last Q1/Q5 Date,Q7,Last Dispatch Date,Bal To Issue AT2,Packed In AT2,Last Packing Date AT2,Last Q1/Q5 Date AT2,Q1 AT2,Q2 AT2,Q3 AT2,Q4 AT2,Q5 AT2,Q6 AT2,Q7 AT2,Dispatched From AT2,WIP Status AT2,Greige Stock Baddi,Greige Stock Budhni,Greige K1,Greige Construction,Finish Construction,Actual Planning Month,RGEDOD,Input Date AT1,Input Date AT2,Running Looms,Delay Del Date Greige,Delay Del Date At1,Delay Date AT2,Lab Ref No,Strike Off No,Dispatch In Same SO,Dispatch In Other SO,Close Tag Marketing,Order Creation Date,Delay in Days,Budget Remark,BCI Tracer Account,Pref Factory,Weaving Plant,AT1 P/O Date,AT2 P/O Date,Commulative Order Qty,Labdip Option No,Strike-Off Option No,Preschepment Docket No,Light Source,Exec Remark,PPC Comment,Committed Dely Date,CR Date,Revised CR Date,PO No AT1,PO No AT2,Item Type,Closed By,Closed On,Closed Remark,Invoice No,Invoice Qty,Approved & Non Approved,End Use,Supply chain Feasibility comments,QUERY CONF DATE,Original Order Quantity,Grey Allocation Start Dt,Order Partner,Terms of Delivery,Terms of Shipping,HEAD ENDS,FINISH WIDTH,GREY COST,PROCESS COST,OTHER COST,PBIT,Dyed Yarn 1st Creel Disp Date,Dyed Yarn Disp Completion Date,Dyeing Req Date,DL Appr Status,Export Invoice No,Weave Comment,Dispatch Tolerance,Fabric XYZ Consumption,Fabric Risk,Rev Fabric Risk,QA Comments 1
RMGE,REFAT GARMENTS LTD,BLS85_S85-22000354,10,A120B848,BDCKDW4J,ST-SF,6200244668,Dark Wheat D02,4092.0,VF(Timberland),SS23,,Ishaq,,3.98,S85_S85-22000354,10.0,,,,4153.39,-60.54,,,,,,,,,,,Yes,,,,2022-09-02 00:00:00,"A120B848BDCKDW4%J,No",2022-10-06 00:00:00,,2022-09-24 00:00:00,EXPORT,PD,1.0,,Rohit Mittal,4092-17/10/2022,0.0,0.0,2023-01-15 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,-1039.1,A120B848BDCKDW4,20C*16K SPX(70D)-81*58-188-RIBSTOP-$,,2022-10-01 00:00:00,2022-10-05 00:00:00,,,0,,2022-10-14 00:00:00,,2209036,,0.0,0.0,Unchecked,2022-09-02 00:00:00,,,,Budhni,,2022-10-04 00:00:00,,0,,,,D-65,,,,,,"FEC0000637,F0X0047414",,BPF,,,,,0.0,Approved,Men’s Bottoms,,,4675.0,,150774.0,CIF,RD,,148.0,175.31,61.96,0,67.81,,,,,"CPA220000688,QPF220000024,CPA220000709",crok /  k1 Punched on 06-Sep-22,,,,,
RMGE,STERLING DESIGNS LTD,BLS85_S85-22000352,90,A116A661,BDKC,ST-PCH,7100113109,Shadow-029,11612.0,CARHARTT,SP 2023,,Uttam,,3.94,S85_S85-22000352,90.0,,,,12266.46,-653.58,,,,,,,,,,,YES,,,,2022-09-01 00:00:00,,2022-10-01 00:00:00,,2022-09-05 00:00:00,EXPORT,PD,1.0,,Gurpreet Singh,11612-14/10/2022,0.0,0.0,2022-10-31 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,85106.1,A116A661BDKCD,16K*14C.SPX(70D)-91*60-179-2/2 MATT-$,,2022-10-01 00:00:00,2022-09-24 00:00:00,,,16,,2022-10-15 00:00:00,,,,0.0,0.0,Unchecked,2022-09-01 00:00:00,,,,Budhni,,2022-10-08 00:00:00,,0,,,,D-65,,,,,,"FRP0026542,F0X0047338",,BPF,,,,,0.0,Approved,Men’s Bottoms,,,12700.0,,152266.0,CPT,RD,,150.0,200.44,82.0,0,10.95,,,,,"CPA220000617,CPA220000564,CPA220000578,CPA220000689,CPA220000615,CPA220000626,CPA220000562",released (01/09/22) - MOU Bank-Oct 2022,,,,,As per QTX
RMGE,STERLING DESIGNS LTD,BLS85_S85-22000352,80,A116A661,BDKC,ST-PCH,6100231627,Hickory-918,8961.0,CARHARTT,SP 2023,,Uttam,,3.94,S85_S85-22000352,80.0,,,,8948.79,12.33,,,,,,,,,,,YES,,,,2022-09-01 00:00:00,,2022-09-15 00:00:00,,2022-09-05 00:00:00,EXPORT,PD,1.0,,Gurpreet Singh,8961-29/09/2022,0.0,0.0,2022-09-29 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,85106.1,A116A661BDKCD,16K*14C.SPX(70D)-91*60-179-2/2 MATT-$,,2022-09-01 00:00:00,2022-09-24 00:00:00,,,16,,2022-09-24 00:00:00,,,,0.0,0.0,Unchecked,2022-09-01 00:00:00,,,,Budhni,,2022-09-21 00:00:00,,0,,,,D-65,,,,,,"F0R0000678,FRP0026422,F0X0047072,FRP0026395",,BPF,,,,,0.0,Approved,Men’s Bottoms,,,9800.0,,152266.0,CPT,RD,,150.0,200.44,82.0,0,10.95,,,,,"CPA220000578,CPA220000564,CPA220000689,CPA220000615,CPA220000626,CPA220000617,CPA220000562",released (01/09/22) - MOU Bank-Oct 2022,,,,,As per QTX
RMGE,STERLING DESIGNS LTD,BLS85_S85-22000352,70,A116A661,BDKC,ST-PCH,7100116197,Gravel-039,24688.0,CARHARTT,SP 2023,,Uttam,,3.94,S85_S85-22000352,70.0,,,,22307.14,2381.66,,,,,,,,,,,YES,,,,2022-09-01 00:00:00,,2022-09-15 00:00:00,,2022-09-05 00:00:00,EXPORT,PD,0.0,,Gurpreet Singh,24688-27/09/2022,0.0,0.0,2022-10-15 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,85106.1,A116A661BDKCD,16K*14C.SPX(70D)-91*60-179-2/2 MATT-$,,2022-09-01 00:00:00,2022-09-14 00:00:00,,,16,,2022-09-27 00:00:00,,,,0.0,0.0,Unchecked,2022-09-01 00:00:00,,,,Budhni,,2022-09-12 00:00:00,,0,,,,D-65,,,,,,"FRP0026420,F0X0047023,F0X0047026,FHN0000307,F0R0000677,F0X0047047",,BPF,,,,,0.0,Approved,Men’s Bottoms,,,27000.0,,152266.0,CPT,RD,,150.0,200.44,82.0,0,10.95,,,,,"CPA220000562,CPA220000615,CPA220000689,CPA220000626,CPA220000578,CPA220000564,CPA220000617",released (01/09/22) - MOU Bank-Oct 2022,,,,,As per QTX
RMGE,STERLING DESIGNS LTD,BLS85_S85-22000352,60,A116A661,BDKC,ST-PCH,6100228846,Dark Khaki-DKH,4663.0,CARHARTT,SP 2023,,Uttam,,3.94,S85_S85-22000352,60.0,,,,4659.89,3.55,,,,,,,,,,,YES,,,,2022-09-01 00:00:00,,2022-10-01 00:00:00,,2022-09-05 00:00:00,EXPORT,PD,1.0,,Gurpreet Singh,4663-14/10/2022,0.0,0.0,2022-12-14 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,85106.1,A116A661BDKCD,16K*14C.SPX(70D)-91*60-179-2/2 MATT-$,,2022-10-01 00:00:00,2022-09-24 00:00:00,,,16,,2022-10-02 00:00:00,,,,0.0,0.0,Unchecked,2022-09-01 00:00:00,,,,Budhni,,2022-12-09 00:00:00,,0,,,,D-65,,,,,,"F0N0008090,F0D0001008,F0D0001004,F0D0001014,F0X0047337,FHN0000323",,BPF,,,,,0.0,Approved,Men’s Bottoms,,,5100.0,,152266.0,CPT,RD,,150.0,200.44,82.0,0,10.95,,,,,"CPA220000626,CPA220000615,CPA220000617,CPA220000564,CPA220000578,CPA220000562,CPA220000689",released (01/09/22) - MOU Bank-Oct 2022,,,,,As per QTX
RMGE,STERLING DESIGNS LTD,BLS85_S85-22000352,50,A116A661,BDKC,ST-PCH,7100113109,Shadow-029,20208.0,CARHARTT,SP 2023,,Uttam,,3.94,S85_S85-22000352,50.0,,,,19550.96,657.28,,,,,,,,,,,YES,,,,2022-09-01 00:00:00,,2022-09-15 00:00:00,,2022-09-05 00:00:00,EXPORT,PD,0.0,,Gurpreet Singh,20208-01/10/2022,0.0,0.0,2022-10-06 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,85106.1,A116A661BDKCD,16K*14C.SPX(70D)-91*60-179-2/2 MATT-$,,2022-09-01 00:00:00,2022-09-24 00:00:00,,,16,,2022-10-06 00:00:00,,,,0.0,0.0,Unchecked,2022-09-01 00:00:00,,,,Budhni,,2022-09-17 00:00:00,,0,,,,D-65,,,,,,"FRP0026421,F0X0047110,F0X0047109,FRP0026433",,BPF,,,,,0.0,Approved,Men’s Bottoms,,,22100.0,,152266.0,CPT,RD,,150.0,200.44,82.0,0,10.95,,,,,"CPA220000615,CPA220000626,CPA220000617,CPA220000562,CPA220000564,CPA220000689,CPA220000578",released (01/09/22) - MOU Bank-Oct 2022,,,,,As per QTX
RMGE,STERLING DESIGNS LTD,BLS85_S85-22000352,40,A116A661,BDKC,ST-PCH,6100231627,Hickory-918,3749.0,CARHARTT,SP 2023,,Uttam,,3.94,S85_S85-22000352,40.0,,,,3737.81,11.23,,,,,,,,,,,YES,,,,2022-09-01 00:00:00,,2022-09-15 00:00:00,,2022-09-05 00:00:00,EXPORT,PD,1.0,,Gurpreet Singh,3749-29/09/2022,0.0,0.0,2022-09-20 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,85106.1,A116A661BDKCD,16K*14C.SPX(70D)-91*60-179-2/2 MATT-$,,2022-09-01 00:00:00,2022-09-24 00:00:00,,,16,,2022-09-20 00:00:00,,,,0.0,0.0,Unchecked,2022-09-01 00:00:00,,,,Budhni,,2022-09-15 00:00:00,,0,,,,D-65,,,,,,F0X0047073,,BPF,,,,,0.0,Approved,Men’s Bottoms,,,4100.0,,152266.0,CPT,RD,,150.0,200.44,82.0,0,10.95,,,,,"CPA220000578,CPA220000689,CPA220000562,CPA220000615,CPA220000564,CPA220000626,CPA220000617",released (01/09/22) - MOU Bank-Oct 2022,,,,,As per QTX
RMGE,STERLING DESIGNS LTD,BLS85_S85-22000352,30,A116A661,BDKC,ST-PCH,7100116197,Gravel-039,42519.0,CARHARTT,SP 2023,,Uttam,,3.94,S85_S85-22000352,30.0,,,,44895.62,-2376.02,,,,,,,,,,,YES,,,,2022-09-01 00:00:00,,2022-10-01 00:00:00,,2022-09-05 00:00:00,EXPORT,PD,0.0,,Gurpreet Singh,42519-16/10/2022,0.0,0.0,2022-11-30 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,85106.1,A116A661BDKCD,16K*14C.SPX(70D)-91*60-179-2/2 MATT-$,,2022-10-01 00:00:00,2022-09-24 00:00:00,,,16,,2022-11-01 00:00:00,,,,0.0,0.0,Unchecked,2022-09-01 00:00:00,,,,Budhni,,2022-10-21 00:00:00,,0,,,,D-65,,,,,,"FRP0026795,FRP0026676,FRP0026701,F0X0047339,F0X0047340,FRP0026590,FRP0026518,FHN0000314,F0X0047386,F0X0047389",,BPF,,,,,0.0,Approved,Men’s Bottoms,,,46500.0,,152266.0,CPT,RD,,150.0,200.44,82.0,0,10.95,,,,,"CPA220000578,CPA220000564,CPA220000689,CPA220000617,CPA220000626,CPA220000615,CPA220000562",released (01/09/22) - MOU Bank-Oct 2022,,,,,As per QTX
RMGE,STERLING DESIGNS LTD,BLS85_S85-22000352,20,A116A661,BDKC,ST-PCH,6100228846,Dark Khaki-253,39410.0,CARHARTT,SP 2023,,Uttam,,3.94,S85_S85-22000352,20.0,,,,39399.86,10.78,,,,,,,,,,,YES,,,,2022-09-01 00:00:00,,2022-09-15 00:00:00,,2022-09-05 00:00:00,EXPORT,PD,1.0,,Gurpreet Singh,19000-25/09/2022 20410-27/09/2022,0.0,0.0,2022-10-07 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,85106.1,A116A661BDKCD,16K*14C.SPX(70D)-91*60-179-2/2 MATT-$,,2022-09-01 00:00:00,2022-09-14 00:00:00,,,16,,2022-09-18 00:00:00,,,,0.0,0.0,Unchecked,2022-09-01 00:00:00,,,,Budhni,,2022-09-11 00:00:00,,0,,,,D-65,,,,,,"F0X0047045,F0X0047044,F0R0000676,F0X0047010,FHN0000306,F0X0047017",,BPF,,,,,0.0,Approved,Men’s Bottoms,,,43100.0,,152266.0,CPT,RD,,150.0,200.44,82.0,0,10.95,,,,,"CPA220000562,CPA220000615,CPA220000689,CPA220000564,CPA220000626,CPA220000617,CPA220000578",released (01/09/22) - MOU Bank-Oct 2022,,,,,As per QTX
RMGE,STERLING DESIGNS LTD,BLS85_S85-22000352,10,A116A661,BDKC,ST-PCH,7100116197,Gravel-039,30175.0,CARHARTT,SP 2023,,Uttam,,3.94,S85_S85-22000352,10.0,,,,30159.95,15.25,,,,,,,,,,,YES,,,,2022-09-01 00:00:00,,2022-09-15 00:00:00,,2022-09-05 00:00:00,EXPORT,PD,1.0,,Gurpreet Singh,30175-30/09/2022,0.0,0.0,2022-09-28 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,85106.1,A116A661BDKCD,16K*14C.SPX(70D)-91*60-179-2/2 MATT-$,,2022-09-01 00:00:00,2022-09-14 00:00:00,,,16,,2022-09-18 00:00:00,,,,0.0,0.0,Unchecked,2022-09-01 00:00:00,,,,Budhni,,2022-09-24 00:00:00,,0,,,,D-65,,,,,,"F0X0047057,FRP0026441,F0X0047046,F0X0047061",,BPF,,,,,0.0,Approved,Men’s Bottoms,,,33000.0,,152266.0,CPT,RD,,150.0,200.44,82.0,0,10.95,,,,,"CPA220000578,CPA220000564,CPA220000617,CPA220000562,CPA220000626,CPA220000615,CPA220000689",released (01/09/22) - MOU Bank-Oct 2022,,,,,As per QTX
RMGE,EPIC GARMENTS MANUFACTURING CO LTD,BLS85_S85-22000327,80,12000141,BDCKJ,SCP-4PW0,6200243966,17-1109 TCX Chinchilla,1830.0,Amazon,AW23,,Haydee,,3.24,S85_S85-22000327,80.0,,,,1448.2,382.43,,,,,,,,,,,Yes,,,,2022-08-27 00:00:00,,2022-10-01 00:00:00,,2022-09-05 00:00:00,EXPORT,PD,0.0,,Gautam Joshi,1830-17/10/2022,0.0,0.0,2022-10-14 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,193.0,12000141BDCKD,"20C.CVC*20K.SPX(70D)-96*50-174.1-3/1,Z TWILL",,2022-10-01 00:00:00,2022-09-26 00:00:00,,,0,,2022-10-14 00:00:00,,2207002,,0.0,0.0,Unchecked,2022-09-02 00:00:00,,,,Budhni,,2022-09-27 00:00:00,,0,,,,D-65,,,,,,F0X0047299,,BPF,,,,,0.0,Approved,Men’s Bottoms,,,2002.0,,151960.0,CNF,RD,No,133.0,122.24,80.38,0,34.33,,,,,"CPA220000636,CPA220000656,CPA220000754,CPA220000755",crok,,,,,
RMGE,EPIC GARMENTS MANUFACTURING CO LTD,BLS85_S85-22000327,70,12000141,BDCKJ,SCP-4PW0,6200243966,17-1109 TCX Chinchilla,13362.0,Amazon,AW23,,Haydee,,3.24,S85_S85-22000327,70.0,,,,13339.86,22.27,,,,,,,,,,,Yes,,,,2022-08-27 00:00:00,,2022-10-01 00:00:00,,2022-09-05 00:00:00,EXPORT,PD,1.0,,Gautam Joshi,13362-17/10/2022,0.0,0.0,2022-10-29 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,193.0,12000141BDCKD,"20C.CVC*20K.SPX(70D)-96*50-174.1-3/1,Z TWILL",,2022-10-01 00:00:00,2022-09-29 00:00:00,,,0,,2022-10-29 00:00:00,,2207002,,0.0,0.0,Unchecked,2022-09-02 00:00:00,,,,Budhni,,2022-09-27 00:00:00,,0,,,,D-65,,,,,,"FRP0026642,FRP0026593,F0X0047300",,BPF,,,,,0.0,Approved,Men’s Bottoms,,,14613.0,,151960.0,CNF,RD,No,133.0,122.24,80.38,0,34.33,,,,,"CPA220000656,CPA220000754,CPA220000755,CPA220000636",crok,,,,,
RMGE,EPIC GARMENTS MANUFACTURING CO LTD,BLS85_S85-22000327,60,12000141,BDCKJ,SCP-4PW0,1100012266,14-0002 TCX Pumice Stone,12463.0,Amazon,AW23,,Haydee,,3.24,S85_S85-22000327,60.0,,,,12266.84,196.43,,,,,,,,,,,Yes,,,,2022-08-27 00:00:00,,2022-10-01 00:00:00,,2022-09-05 00:00:00,EXPORT,PD,0.0,,Gautam Joshi,12463-15/10/2022,0.0,0.0,2022-10-10 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,193.0,12000141BDCKD,"20C.CVC*20K.SPX(70D)-96*50-174.1-3/1,Z TWILL",,2022-10-01 00:00:00,2022-09-29 00:00:00,,,0,,2022-10-10 00:00:00,,2207003,,0.0,0.0,Unchecked,2022-09-02 00:00:00,,,,Budhni,,2022-09-28 00:00:00,,0,,,,D-65,,,,,,"F0X0047334,FRP0026556,F0X0047331",,BPF,,,,,0.0,Approved,Men’s Bottoms,,,13630.0,,151960.0,CNF,RD,No,133.0,122.24,80.38,0,34.33,,,,,"CPA220000656,CPA220000636,CPA220000754,CPA220000755",crok,,,,,
RMGE,EPIC GARMENTS MANUFACTURING CO LTD,BLS85_S85-22000327,50,12000141,BDCKJ,SCP-4PW0,8200173839,19-3923 TCX Navy Blazer,12143.0,Amazon,AW23,,Haydee,,3.24,S85_S85-22000327,50.0,,,,12038.16,105.07,,,,,,,,,,,Yes,,,,2022-08-27 00:00:00,,2022-09-13 00:00:00,,2022-09-05 00:00:00,EXPORT,PD,0.0,,Gautam Joshi,12143-23/10/2022,0.0,0.0,2022-11-16 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,193.0,12000141BDCKD,"20C.CVC*20K.SPX(70D)-96*50-174.1-3/1,Z TWILL",,2022-09-01 00:00:00,2022-09-29 00:00:00,,,0,,2022-11-16 00:00:00,,2207004,,0.0,0.0,Unchecked,2022-09-02 00:00:00,,,,Budhni,,2022-09-14 00:00:00,,0,,,,D-65,,,,,,"FBY0001756,FRP0026647,F0X0047402,F0X0047401",,BPF,,,,,0.0,Approved,Men’s Bottoms,,,13280.0,,151960.0,CNF,RD,No,133.0,122.24,80.38,0,34.33,,,,,"CPA220000636,CPA220000656,CPA220000754,CPA220000755",crok,,,,,
RMGE,EPIC GARMENTS MANUFACTURING CO LTD,BLS85_S85-22000327,40,12000141,BDCKJ,SCP-4PW0,7200121176,16-3915 TCX Alloy,10396.0,Amazon,AW23,,Haydee,,3.24,S85_S85-22000327,40.0,,,,10342.17,54.56,,,,,,,,,,,Yes,,,,2022-08-27 00:00:00,,2022-09-19 00:00:00,,2022-09-05 00:00:00,EXPORT,PD,0.0,,Gautam Joshi,10396-15/10/2022,0.0,0.0,2022-11-22 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,193.0,12000141BDCKD,"20C.CVC*20K.SPX(70D)-96*50-174.1-3/1,Z TWILL",,2022-09-01 00:00:00,2022-10-15 00:00:00,,,0,,2022-11-17 00:00:00,,2207005,,0.0,0.0,Unchecked,2022-09-02 00:00:00,,,,Budhni,,2022-11-14 00:00:00,,0,,,,D-65,,,,,,"FRP0026880,F0X0047142,FRP0026643",,BPF,,,,,0.0,Approved,Men’s Bottoms,,,11370.0,,151960.0,CNF,RD,No,133.0,122.24,80.38,0,34.33,,,,,"CPA220000656,CPA220000636,CPA220000754,CPA220000755",WEAVING FEASIBILITY,,,,,
RMGE,EPIC GARMENTS MANUFACTURING CO LTD,BLS85_S85-22000327,30,12000141,BDCKJ,SCP-4PW0,3200102939,19-0413 TCX Deep Depths,10316.0,Amazon,AW23,,Haydee,,3.24,S85_S85-22000327,30.0,,,,10286.76,29.5,,,,,,,,,,,Yes,,,,2022-08-27 00:00:00,,2022-09-15 00:00:00,,2022-09-05 00:00:00,EXPORT,PD,1.0,,Gautam Joshi,10316-25/10/2022,0.0,0.0,2022-11-21 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,193.0,12000141BDCKD,"20C.CVC*20K.SPX(70D)-96*50-174.1-3/1,Z TWILL",,2022-09-01 00:00:00,2022-10-15 00:00:00,,,0,,2022-11-19 00:00:00,,2207007,,0.0,0.0,Unchecked,2022-09-02 00:00:00,,,,Budhni,,2022-10-04 00:00:00,,0,,,,D-65,,,,,,"FBY0001758,F0X0047387,FRP0026515,F0S0017192",,BPF,,,,,0.0,Approved,Men’s Bottoms,,,11282.0,,151960.0,CNF,RD,No,133.0,122.24,80.38,0,34.33,,,,,"CPA220000754,CPA220000755,CPA220000636,CPA220000656",WEAVING FEASIBILITY,,,,,
RMGE,EPIC GARMENTS MANUFACTURING CO LTD,BLS85_S85-22000327,20,12000141,BDCKJ,SCP-4PW0,7200121207,18-0201 TCX Castlerock,11559.0,Amazon,AW23,,Haydee,,3.3,S85_S85-22000327,20.0,,,,11537.5,22.34,,,,,,,,,,,Yes,,,,2022-08-27 00:00:00,,2022-09-15 00:00:00,,2022-09-05 00:00:00,EXPORT,PD,1.0,,Gautam Joshi,11558-26/10/2022 0-21/10/2022 0-31/10/2022,0.0,0.0,2022-11-16 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,193.0,12000141BDCKD,"20C.CVC*20K.SPX(70D)-96*50-174.1-3/1,Z TWILL",,2022-09-01 00:00:00,2022-09-26 00:00:00,,,0,,2022-11-16 00:00:00,,2207008,,0.0,0.0,Unchecked,2022-08-27 00:00:00,,,,Budhni,,2022-09-16 00:00:00,,0,,,,D-65,,,,,,"F0X0047463,FBY0001759",,BPF,,,,,0.0,Approved,Men’s Bottoms,,,12642.0,,151960.0,CNF,RD,No,133.0,122.24,80.38,0,38.86,,,,,"CPA220000636,CPA220000656,CPA220000755,CPA220000754",crok,,,,,
RMGE,EPIC GARMENTS MANUFACTURING CO LTD,BLS85_S85-22000327,10,12000141,BDCKJ,SCP-4PW0,9300101769,19-3911 TCX Black Beauty,21203.0,Amazon,AW23,,Haydee,,3.24,S85_S85-22000327,10.0,,,,21084.73,118.38,,,,,,,,,,,Yes,,,,2022-08-27 00:00:00,,2022-09-13 00:00:00,,2022-09-05 00:00:00,EXPORT,PD,0.0,,Gautam Joshi,12799-21/10/2022 8400-29/10/2022 0-26/10/2022 0-28/10/2022 0-03/11/2022,0.0,0.0,2022-12-03 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,193.0,12000141BDCKD,"20C.CVC*20K.SPX(70D)-96*50-174.1-3/1,Z TWILL",,2022-09-01 00:00:00,2022-10-15 00:00:00,,,0,,2022-11-17 00:00:00,,2207006,,0.0,0.0,Unchecked,2022-08-27 00:00:00,,,,Budhni,,2022-09-14 00:00:00,,0,,,,D-65,,,,,,"F0X0047370,F0X0047512,FBY0001755,F0X0047507",,BPF,,,,,0.0,Approved,Men’s Bottoms,,,23188.0,,151960.0,CNF,RD,No,133.0,122.24,80.38,0,34.33,,,,,"CPA220000656,CPA220000754,CPA220000755,CPA220000636",WEAVING FEASIBILITY,,,,,
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-22000316,20,A140D939,BAMFBQNJ,SPC+8NF,8000241444,FW23AEPM1024_A ARROW GEO,1608.0,563-Amazon,AW23,FDR-8627AEM20241F23,ASHINI,,3.94,S85_S85-22000316,20.0,SPC+8DAW0,G001250G01,DW8HF00514,1439,169.43,,,,,,,,,,,Yes,,2022-11-07 00:00:00,,2022-08-24 00:00:00,A140D939BAMFBQNJ,2022-10-01 00:00:00,,2022-09-10 00:00:00,EXPORT,PD,0.0,,Gautam Joshi,1608-04/11/2022,0.0,0.0,2022-11-13 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,A140D939BAMFZQNA3,TBC-40COM*85D(75/72/20) RP Spx ACY-118*80-169.4-2/,,2022-10-01 00:00:00,2022-09-30 00:00:00,,2022-10-29,0,,,,630/06/22,,0.0,0.0,Unchecked,2022-08-24 00:00:00,,,,Baddi,,2022-10-15 00:00:00,2022-11-12 00:00:00,0,,1,,D-65,,,,,,F0P0025279,PRB0000040,BPR,,,,,0.0,Approved,Men’s Tops,,,1759.0,,150531.0,FBR,RD,,142.0,123.82,102.0,0,73.24,,,,,QPD220000764,Yarn date 8th Oct,,,,,
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-22000316,10,A140D939,BAMFBQNJ,SPC+8NF,9887,FW23AEPM1023_A DIAMOND GEO,2587.0,563-Amazon,AW23,FDR-8627AEM20241F23,ASHINI,,3.94,S85_S85-22000316,10.0,SPC+8DAW0,G001249G01,P8HF000513,2421.99,165.76,,,,,,,,,,,Yes,,2022-10-26 00:00:00,,2022-08-24 00:00:00,A140D939BAMFBQNJ,2022-10-01 00:00:00,,2022-10-01 00:00:00,EXPORT,FB,0.0,,Gautam Joshi,2587-02/11/2022,0.0,0.0,2022-10-25 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,11363.0,0.0,A140D939BAMFZQNA6,TBC-40COM*85D(75/72/20) RP Spx ACY-118*80-169.4-2/,,2022-10-01 00:00:00,2022-09-30 00:00:00,,2022-10-20,3,2022-10-20 00:00:00,,,,,0.0,0.0,Unchecked,2022-08-24 00:00:00,,,,Baddi,,2022-10-15 00:00:00,2022-10-20 00:00:00,0,,1,,D-65,,,,,,F0P0025278,P0X0004534,BPR,,,,,0.0,,Men’s Tops,,,2830.0,,150531.0,FBR,RD,,142.0,123.82,102.0,0,73.24,,,,,QPD220000764,Yarn date 8th Oct,,,,,
RMGE,VOGUE TEX PVT LTD.,BLS85_S85-22000314,40,A140D939,BAMFBQNJ,SPC-8DAW0,8000036031,15-4319 TCX Air Blue,3776.0,563-Amazon,AW23,FDR-8627AEM20241F23,ASHINI,,3.44,S85_S85-22000314,40.0,,,,3715.49,60.98,,,,,,,,,,,Yes,,2022-11-02 00:00:00,,2022-08-24 00:00:00,,2022-10-01 00:00:00,,2022-09-10 00:00:00,EXPORT,PD,0.0,,Gautam Joshi,3776-30/10/2022,0.0,0.0,2022-10-31 00:00:00,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,11363.0,0.0,A140D939BAMFZQNA6,TBC-40COM*85D(75/72/20) RP Spx ACY-118*80-169.4-2/,,2022-10-01 00:00:00,2022-10-10 00:00:00,,,3,2022-10-25 00:00:00,,,533/06/22,,0.0,0.0,Unchecked,2022-09-01 00:00:00,,,,Baddi,,2022-10-15 00:00:00,,0,,,,D-65,,,,,,F0A0019040,,BPF,,,,,0.0,Approved,Men’s Tops,,,4130.0,,150531.0,FBR,RD,,142.0,124.32,73.78,0,63.23,,,,,"CPD220000719,CPD220000712",,,,,,
