K1,Construction
14095,40COM*2/30K-92*50-175.8-OXFORD
14095,40COM*2/30COM-92*50-175.8-OXFORD
14095,40COM*2/30C-92*50-175.8-OXFORD
14095,40COM*2/30C-92*50-175.8-OXFORD
14095,40COM*2/30C-92*50-175.8-OXFORD
14095,40COM*2/30C-92*50-175.8-OXFORD
14095,40COM*2/30C-92*50-175.8-OXFORD
14095,40COM*2/30C-92*50-175.8-OXFORD
14095,40COM*2/30C-92*50-154.3-OXFORD
14095,40C*2/30C-92*50-175.8-OXFORD
14095,40C*2/30C-92*50-175.8-OXFORD
14095,40C*2/30C-92*50-175.7-OXFORD
14095,40C*2/30C-92*50-175.7-OXFORD
14099,40COM*24COM-186*84-160-DOBBY
14207,42CVC*42CVC-133*72-160.13-PLAIN
14207,42CVC*42CVC-133*72-158-PLAIN
14207,42CVC*42CVC-133*72-158-PLAIN
14207,42CVC*42CVC-133*72-158-PLAIN
14207,42CVC*42CVC-133*72-158-PLAIN
14210,42CVC*42CVC-112*80--
14215,42CVC*42CVC-100*76-165.9-PLAIN
14215,42CVC*42CVC-100*76-165.9-PLAIN
14226,42CVC*42CVC-133*72-PLAIN-159
14226,42C.CVC*42C.CVC-133*72-157.5-PLAIN
14226,42C.CVC*42C.CVC-133*72-157.5-PLAIN
14226,42C.CVC*42C.CVC-133*72-157.5-PLAIN
14234,42PC*30PC-130*68-157.5-PLAIN
14242,42CVC*42CVC-118*98-162.6-PLAIN
14252,42CVC*42CVC-100*72-169.4-PLAIN
14252,42CVC*42CVC-100*72-169.4-PLAIN
14252,42CVC*42CVC-100*72-169.4-PLAIN
14252,42CVC*42CVC-100*72-169.4-PLAIN
14252,42COM.CVC*42COM.CVC-100*72-169.4-PLAIN
14252,42C.CVC*42COM.CVC-100*72-169.4-PLAIN
14252,42C.CVC*42C.CVC-100*72-169.4-PLAIN
14252,42C.CVC*42C.CVC-100*72-169.4-PLAIN
14252,42C.CVC*42C.CVC-100*72-169.4-PLAIN
14254,42CVC*42CVC-133*72-162.6-RIBSTOP
14502,45PC*45PC-133*72-158-PLAIN
14502,45PC*45PC-133*72-157.5-PLAIN
14502,45PC*45PC-132*72-159-PLAIN
14502,45COM.PC*45COM.PC-133*72-157.5-PLAIN
14502,45COM.PC*45COM.PC-133*72-157.5-PLAIN
14502,45COM.PC*45COM.PC-133*72-157.5-PLAIN
14502,45COM.PC*45COM.PC-133*72-157.5-PLAIN
14502,45COM.PC*45COM.PC-132*72-159-PLAIN
14502,45COM.PC*45COM.PC-132*72-159-PLAIN
14502,45COM.PC*45C.PC-133*72-157.5-PLAIN
14502,45C.PC*45C.PC-133*72-157.5-PLAIN
14502,45 PC*45PC-133*72-158-PLAIN
14502,45PC65/35*45PC65/35-133*72 160 1/1
14502,45PC65/35*45PC65/35-133*72 160 1/1
14502,45COM.RECY.PC*45COM.RECY.PC-133*72*157.5-PLAIN
14502,45COM.RECY.PC*45COM.RECY.PC-133*72*157.5-PLAIN
14502,45COM.RECY.PC*45COM.RECY.PC-133*72*157.5-PLAIN
14502,45COM.PC*45COM.PC-133*72*157.5-PLAIN
14502,45COM.PC*45COM.PC-133*72*157.5-PLAIN
14502,45C.ECO.PC*45C.ECO.PC-133*72*160.1-PLAIN
14514,45PC*45PC-100*76-172-PLAIN
14514,45COM.PC*45COM.PC-101*76-170-PLAIN
14514,45COM.PC*45COM.PC-101*76-170.4-PLAIN
14514,45COM.PC*45COM.PC-100*76-172-PLAIN
14514,45COM.PC*45COM.PC-100*76-172-PLAIN
14514,45COM.PC*45COM.PC-100*76-172-PLAIN
14514,45COM.PC*45COM.PC-100*76-158.5-PLAIN
14514,45C.PC*45C.PC-100*76-172-PLAIN
14514,45C.PC*45C.PC-100*76-172-PLAIN
14514,45PC*45PC-100*76-172-
14514,45PC*45PC-100*76-172-
14535,45PC*45PC-124*72-161.8- PLAIN
14535,45PC*45PC-124*72-161.8-PLAIN
14535,45COM.PC*45COM.PC-124*72-161.8-PLAIN
14540,45PC*45PC-110*76-160-PLAIN
14541,45PC*45PC-133*72-160-2/1 HBT
14542,45PC*45PC-144*72-160-4/1 SATIN
14543,45PC*16OE-108*46-161.3-OXFORD
14544,45PC*45PC-133*90-160-PLAIN
14544,45PC*45PC-133*90-160-PLAIN
14546,45CVC*2/34CVC-100*52-160-OXFORD
14547,45PC*45PC-112*68-161.3-PLAIN
14575,45PC*16OE-100*50-180.3-OXFORD
14588,45CPC*45C.PC-80*70-184.2-PLAIN
14588,45CPC*45C.PC-80*70-184.2-PLAIN
14590,45PC*45PC-124*72-162.6-DOBBY
14591,45C.PC*45C.PC-98*74-180.3-PLAIN
14592,45CVC*45CVC-112*90-159.2-PLAIN
14592,45CVC*45CVC-112*90-156.7-PLAIN
14592,45CVC*45CVC-112*90-156.7-PLAIN
14592,45CVC*45CVC-112*90-156.7-PLAIN
14594,45CVC*50SPX-114*80-175.8-PLAIN
14595,45C.CVC(OB)*45C.CVC(OB)-124*72-159.7-PLAIN
14595,45C.CVC(OB)*45C.CVC(OB)--124*72-161.80-PLAIN
14595,45CVC*45CVC-124*72-161.8-PLAIN
14595,45COM.CVC*45COM.CVC-124*72-161.8-PLAIN
14595,45COM.CVC*45COM.CVC-124*72-161.8-PLAIN
14595,45COM.CVC*45COM.CVC-124*72-161.8-PLAIN
14595,45COM.CVC*45COM.CVC-124*72-161.80-PLAIN
14595,45C.CVC*45C.CVC-124*72-167.2-PLAIN
14595,45C.CVC*45C.CVC-124*72-167.2-PLAIN
14595,45C.CVC*45C.CVC-124*72-167.2-PLAIN
14595,45C.CVC*45C.CVC-124*72-161.80-PLAIN
14595,45C.CVC*45C.CVC-124*72-161.80-PLAIN
14595,45C.CVC*45C.CVC-124*72-159.7-PLAIN
14598,45POLY.MOD*45POLY.MOD-124*85-172.7-PLAIN
15005,50COM*50COM-118*72-164.3-PLAIN
15005,118*72-0-PLAIN
15015,50COM*50COM-112*76-163.8-PLAIN
15030,50C*50C-148*80-157.5-
15044,50COM*50COM-148*110-158.5-2/1 TWILL
15051,50COM*50SPX-120*80-199.4-PLAIN
15051,50COM*50SPX-120*80-199.4-PLAIN
15051,50COM*50SPX-120*80-199.4-PLAIN
15051,50COM*50SPX-120*80-199.4-PLAIN
15051,50COM*50SPX-120*80-199.4-PLAIN
15051,50COM*50SPX-120*80-172.7-PLAIN
15051,50COM*50SPX-120*80-172.7-PLAIN
15051,50COM*50SPX-120*80-172.7-PLAIN
15051,50COM*50SPX-120*80-172.7-PLAIN
15051,50COM*50SPX-120*80-172.7-PLAIN
15051,50COM*50SPX-120*80-172.7-PLAIN
15051,50COM*50SPX-120*80-172.7-PLAIN
15051,50COM*50SPX(40D)-120*80-171.8-PLAIN
15051,50COM*50LYC-120*80-199.4-PLAIN
15051,50COM*50LYC-120*80-199.4-PLAIN
15051,50COM*50LYC-120*80-172.7-PLAIN
15051,50C*50SPX-120*80-172.7-PLAIN
15051,50COM*50LYC-120*80-172.7-
15051,50COM*50LYC-120*80-172.7-
15052,50COM*50COM-156*110-165.9-2/2 TWILL
15052,50COM*50COM-156*110-165.9-2/2 TWILL
15052,50C*50C-156*110-165.1-
15060,50C*50C-156*110-165.1-
15062,50C*50C-121*110-165.1- PLAIN
16009,60COM.OG*60COM.OG-91*88-167.6-PLAIN
16009,60COM.OG*60COM.OG-91*88-167.6-PLAIN
16009,60COM.OG*60COM.OG-91*88-167.6-PLAIN
16009,60COM*60COM-91*88-167.6-PLAIN
16009,60COM*60COM-91*88-167.6-PLAIN
16009,60COM*60COM-91*88-167.6-PLAIN
16009,60COM*60COM-91*88-167.6-PLAIN
16009,60COM*60COM-91*88-167.6-PLAIN
16009,60COM*60COM-91*88-167.6-PLAIN
16009,60COM*60COM-91*88-167.6-PLAIN
16009,60COM*60COM-91*88-167.6-PLAIN
16009,60COM*60COM-91*88-160-PLAIN
16009,60COM*60COM-91*88-160-PLAIN
16009,60COM*60COM-91*88-156-PLAIN
16009,60C*60COM-91*88-167.6-PLAIN
16009,60C*60C-91*88-167.6-PLAIN
16009,60C*60C-91*88-167.6-PLAIN
16009,60C*60C-91*88-167.6-PLAIN
16012,60COM*60COM-100*110-162.6-PLAIN
16012,60COM*60COM-100*110-162.6-PLAIN
16012,60COM*60COM-100*110-162.6-PLAIN
16013,60COM*60COM-136*90-162.1-PLAIN
16013,60COM*60COM-136*90-162.1-PLAIN
16013,60COM*60COM-136*90-162.1-PLAIN
16013,60COM*60COM-136*90-162.1-PLAIN
16024,60COM*60COM-138*106-162-PLAIN
16024,60COM*60COM-138*106-162-PLAIN
16024,60COM*60COM-138*106-162-PLAIN
16024,60COM*60COM-138*106-162-PLAIN
16024,60COM*60COM-138*106-162.1-PLAIN
16024,60COM*60COM-138*106-162.1-PLAIN
16024,60COM*60COM-138*106-162.1-PLAIN
16024,60COM*60COM-138*106-157.9-PLAIN
16032,60COM*60COM-91*100-163.3- PLAIN
16044,60COM*60COM+60LYC-158*80-168.9-4/1 SATIN
16046,60C*12OE-92*38-165.1-
16047,60C*60LYC-128*96-175.3-
16049,60COM*60COM-133*84-170.2-PLAIN
16049,60COM*60COM-133*84-161.9-PLAIN
16064,60COM*60LYC-128*70-162.6-PLAIN
16072,60COM*12OE-96*46-162.6-PLAIN
16072,60COM*12OE-96*46-162.6-PLAIN
16072,60COM*12OE-96*46-162.6-PLAIN
16072,60COM*12OE-96*46-162.6-PLAIN
16072,60C*12OE-96*46-166.6-PLAIN
16072,60C*12OE-96*46-162.6-PLAIN
16077,60COM*60COM-155*106-169.5-4/1 S SATIN
16077,60COM*60COM-155*106-169.5-4/1 S SATIN
16077,60COM*60COM-155*106-169.5-4/1 S SATIN
16077,60COM*60COM-155*106-159.77-4/1 S SATIN
16077,60COM*60COM-155*106-169.7-4/1 SATIN
16077,"60COM*60COM-155*106-169.5-4/1,S SATIN"
16086,60COM*60COM-114*98-156.5-PLAIN
16086,60COM*60COM-114*100-169.7-PLAIN
16088,60COM*40SPX-188*94-172.7-4/1 S SATIN
16088,60COM*40SPX(40D)-188*94-169.5-4/1 S SATIN
16088,60COM*40SPX-188*94-172.7-4/1 SATIN
16088,60COM*40SPX-188*94-172.7-4/1 SATIN
16088,60COM*40LYC-188*94-172.7-4/1 SATIN
16088,60COM*40LYC-188*94-172.7-4/1 SATIN
16088,"60COM*40SPX-188*94-172.5-4/1,S SATIN"
17001,70C*70C-100*132-165.1-
17004,70COM*70COM-100*100-165.1-PLAIN
17004,70COM*70COM-100*100-165.1-PLAIN
17012,70C*70C-88*96-172.7-
17015,70COM*70COM-94*98-172.7-1/1+MISDENT
17015,70COM*70COM-94*98-172.7-1/1+MISDENT
17017,70COM*70COM-136*106-172.7-PLAIN
17020,70COM*80COM-92*80-165.1- PLAIN
17039,70COM*80COM-148*110-172.7-PLAIN
17070,70COM*60COM-91*64-177.5-PLAIN
17077,70COM*50COM+60LYC-165*92-196.3-4/1 SATIN
17077,70COM*50COM+60LYC-165*92-180.3-4/1 SATIN
17077,"70COM*50COM+60LYC-165*92-196.3-4/1,S SATIN"
17077,"70COM*50COM+60LYC-165*92-196.3-4/1,S SATIN"
17077,"70COM*50COM+60LYC-165*92-196.3-4/1,S SATIN"
17077,"70COM*50COM+60LYC-165*92-196.3-4/1,S SATIN"
17077,"70COM*50COM+60LYC-165*92-196.3-4/1,S SATIN"
17077,"70COM*50COM+60LYC-165*92-180.3-4/1,S SATIN"
18003,80COM*80COM-82*88-172.7- PLAIN
18006,80COM.OG*80COM.OG-91*88-170.82-PLAIN
18006,80COM.OG*80COM.OG-91*88-170.82-PLAIN
18006,80COM.OG*80COM.OG-91*88-170.82-PLAIN
18006,80COM.OG*80COM.OG-91*88-156-PLAIN
18006,80COM*80COM-92*88-170.2-PLAIN
18006,80COM*80COM-92*88-160-PLAIN
18006,80COM*80COM-92*88-160-PLAIN
18006,80COM*80COM-91*88-171.2-PLAIN
18006,80COM*80COM-91*88-171.2-PLAIN
18010,80COM*80COM-114*110-168.9-PLAIN
18015,80COM.OG*80COM.OG-128*120-174-PLAIN
18015,80COM.OG*80COM.OG-128*120-174-PLAIN
18015,80COM*80COM-128*120-174-PLAIN
18015,80COM*80COM-128*120-173.4-PLAIN
18016,80COM*80COM-146*130-179-2/1 S TWILL
18016,80COM*80COM-146*130-179.1-2/1 TWILL
18016,"80COM*80COM-146*130-179.1-2/1,S TWILL"
18023,80COM*80COM-120*88-170.2-PLAIN
18023,80COM*80COM-120*88-170.2-PLAIN
18023,80COM*80COM-120*88-156.8-PLAIN
18026,80COM*80COM-100*92-164-PLAIN
18026,80COM*80COM-100*92-164-PLAIN
18029,80COM*80COM-166*110-159.1-4/1 S SATIN
18029,"80COM*80COM-166*110-180-4/1,S SATIN"
18029,"80COM*80COM-166*110-180-4/1,S SATIN"
18029,"80COM*80COM-166*110-180-4/1,S SATIN"
18031,80COM*70COM-166*110-178.3-4/1 SATIN
18039,80COM*80COM-126*90-176.5-PLAIN
18051,80COM*80COM-82*100--
18058,80COM*80COM-86*96-177.3-PLAIN
18069,80COM.OG*80COM-112*96-154.9-PLAIN
18079, 80COM*80COM-150*144-161.3-PLAIN
18092,80COM*60COM-220*160-147.6-4/1 SATIN
21003,2/10.5SLUB*2/10.5SLUB-24*24-160-PLAIN
21201,2/12C*2/12C-46*44-162.6-
21401,2/14OE*2/14OE-54*42-160-PLAIN
21603,2/16OE.OG*6OE.OG-74*30-155.7-OXFORD
21604,2/16OE*10SPX-72*50-175.3-3/1 TWILL
22009,2/20K*8OE-74*38-160- PLAIN
22021,2/20K*10OE-70*40-157.5- PLAIN
22021,2/20OE*10OE-70*40-151-PLAIN
22021,2/20K*10OE-70*40-157.5-PLAIN
22040,2/20OE*10OE-94*42-156.7-OXFORD
22040,2/20K*10OE-94*42-156.7-OXFORD
22076,2/20C*2/20C-60*57-162.6- PLAIN
22078,"2/20OE*6OE-57*46*166-2/2,Z TWILL"
22085,2/20PC*20PC-88*66-155.2-2/2 MATT
22089,2/20K*2/20K-54*44-162.1-PLAIN
22413,2/24CW.OG*2/24CW.OG-74*64-163.1-2/2 MATT
22413,2/24CW*2/24CW-74*64-163.1-2/2 MATT
22416,2/24C*10OE-65*40*166.2-PLAIN
22416,2/24C*10OE-65*40*166.2-PLAIN
22418,2/24C*300MD.PET-76*54-162.6-PLAIN
22419,2/24CW.OG*2/24CW.OG-74*64-163.1-2/2 MATT
22419,2/24CW.OG*2/24CW.OG-74*64-163.1-2/2 MATT
22420,2/24C*14OE-84*56-172.7-3/1 TWILL
23023,2/30K*12OE-99*44-157.5-OXFORD
23037,2/30K*16OE-97*46-154.7-PLAIN
23037,2/30K*16OE-97*46-154.7-PLAIN
23058,2/30C*16K-97*46-160-
23080,2/30C*2/20K-110*58-159.5-3/1 Z TWILL
23080,"2/30C*2/20K-110*58-159.5-3/1,Z TWILL"
23209,2/32C*2/20OE-118*58-157-3/1 TWILL
23213,2/32COM*16OE-90*48-158.2-PLAIN
23213,2/32COM*16OE-90*48-154.2-PLAIN
23216,2/32COM*16OE-128*62-154.9-2/2 BKT
23217,2/32C*12OE-118*50-160-OXFORD
23217,2/32C*12OE-118*50-160-OXFORD
23219,2/30COM.OG*16OE-92*48-155.4-PLAIN
23220,2/32K*2/32K-52*44-175.3-2/2 TWILL
23220,2/32K*2/32K-52*44-157-2/2 TWILL
23222,2/32K*16OE-120*58-157-2/2 BKT
23223,2/32K*10OE-104*58-161-DOBBY
23225,2/32C*10OE-92*58-160.5-DOBBY
23608,"2/36C*12OE-110*64-178.5-3/1,Z TWILL"
23618,2/36C*2/36C-100*60-162.1-RIBSTOP
23619,2/36C*2/24C-112*64-166.6-4/1 SATIN
23620,2/36COM*20COM-120*74-162.1-2/2 TWILL
23620,2/36C*20C-120*74-162.1-2/2 TWILL
23620,2/36C*20C-120*74-162.1-2/2 TWILL
23621,2/36C*10OE-104*56-152.9-2/1 TWILL
23622,2/36C*12OE-104*68-152.9-2/1 TWILL
23625,2/36C*12OE-114*64-164.6-3/1 TWILL
23626,2/36C*12OE-112*64-172.7-3/1 TWILL
23626,2/36C*12OE-112*64-172.7-3/1 Z TWILL
24020,2/40KWC*10OE-114*56-152.9-2/1 TWILL
24020,2/40K*10OE-114*56-152.9-2/1 TWILL
24020,2/40C*10OE-114*56-152.9-2/1 TWILL
24020,"2/40K.COM*10OE-113*56-154.2-2/1,Z TWILL"
24020,"2/40COM*10OE-114*56-153-2/1,Z TWILL"
24020,"2/40COM*10OE-113*56-154.2-2/1,Z TWILL"
24020,"2/40C*10OE-114*56-152.9-2/1,Z TWILL"
24020,"2/40C*10OE-113*56-154.2-2/1,Z TWILL"
24021,2/40C*2/40C-92*70-157.5- PLAIN
24040,"2/40PC*2/20PC-116*56-154.9-3/1,Z TWILL"
24040,"2/40COM.PC*2/20K.PC-116*56-155-3/1,Z TWILL"
24040,"2/40C.PC*2/20K.PC-116*56-155-3/1,Z TWILL"
24040,"2/40C.PC*2/20C.PC-116*56-155-3/1,Z TWILL"
24041,2/40C*2/20K-110*56-158.8- 3/1
24041,2/40COM*2/20OE-110*56-158.3-3/1 Z TWILL
24041,"2/40COM*2/20OE-110*56-158.5-3/1,Z TWILL"
24041,"2/40COM*2/20C-110*56-158.5-3/1,Z TWILL"
24041,"2/40C*2/20OE-110*56-158.5-3/1,Z TWILL"
24047,2/40KWC*2/20OE-129*58-159-4/1 SATIN
24047,2/40K*2/20K-129*58-159-4/1 SATIN
24047,2/40C*2/20OE-129*58-159-4/1 SATIN
24047,2/40C*2/20K-129*58-159-4/1 SATIN
24047,2/40C*2/20K-129*58-159-4/1 SATIN
24047,"2/40K.COM*2/20OE-128*58*159.8-4/1,Z SATIN"
24047,"2/40C*2/20OE-128*58*159.8-4/1,Z SATIN"
24066,2/40COM*20OE-114*56-153.5-PLAIN
24066,2/40COM*20K-112*56-155.4-PLAIN
24066,2/40C*20OE-114*56-153.5-PLAIN
24066,2/40C*20OE-114*56-153.5-PLAIN
24066,2/40C*20K-112*56-155.4-PLAIN
24066,2/40C*20C-112*56-159.5-PLAIN
24077,2/40C*2/40C-116*78-154.9-3/1 TWILL
24525,"2/45COM.PC*2/45COM.PC-149*76-160.7-4/1,Z SATIN"
24525,"2/45C.PC*2/45C.PC-149*76-160.7-4/1,Z SATIN"
25015,2/50C*2/50C-112*76-160-
25043,"2/50COM*150MD.PET-132*86-165-2/1,Z TWILL"
25043,"2/50COM*150MD.PET-132*86-165-2/1,Z TWILL"
25043,"2/50COM*150MD.PET-132*86-162.6-2/1,Z TWILL"
25043,"2/50COM*150MD.PET-132*86-162.6-2/1,Z TWILL"
25043,"2/50COM*150MD.PET-132*86-162.6-2/1,Z TWILL"
25043,"2/50COM*150MD.PET-132*86-162.6-2/1,Z TWILL"
25043,"2/50COM*150MD.PET-132*86-162.6-2/1,Z TWILL"
25043,"2/50C*150MD.PET-132*86-162.6-2/1,Z TWILL"
25043,"2/50C*150MD.PET-132*86-162.6-2/1,Z TWILL"
25043,"2/50C*150MD.PET-132*86-162.6-2/1,Z TWILL"
25043,"2/50C*150MD.PET-132*86-162.6-2/1,Z TWILL"
25044,2/50C*2/30K-140*68-159-3/1 TWILL
25044,2/50C*2/30K-140*68-159-3/1 TWILL
25065,2/50COM*2/50COM-136*76-160-3/1 Z TWILL
25065,2/50COM*2/50COM-136*76-160.2-3/1 Z TWILL
25065,2/50COM*2/50COM-136*76-160.2-3/1 Z TWILL
25065,"2/50COM*50/2R-136*76-160-3/1,Z TWILL"
25065,"2/50COM*2/50COM-136*76-160-3/1,Z TWILL"
25065,"2/50COM*2/50COM-136*76-160-3/1,Z TWILL"
25065,"2/50COM*2/50COM-136*76-160-3/1,Z TWILL"
25065,"2/50C*2/50C-136*76-160-3/1,Z TWILL"
25065,"2/50C*2/50C-136*76-160-3/1,Z TWILL"
25091,50/2R*2/20OE-118*52-162.1-3/1 TWILL
25091,"50/2R*2/20C-118*52-162-3/1,Z TWILL"
25091,"50/2R*2/20C-118*52-162-3/1,Z TWILL"
25091,"2/50COM*2/20C-118*52-162-3/1,Z TWILL"
25095,50/2R*150MD.PET-132*86-165.1-2/1 TWILL
25095,50/2R*150MD.PET-132*86-165-2/1 Z TWILL
25098,"2/50COM*2/30K-138*68-159-3/1,Z TWILL"
25098,"2/50COM*2/30K-138*68-159-3/1,Z TWILL"
25098,"2/50COM*2/30C-138*68-159-3/1,Z TWILL"
25098,"2/50C*2/30K-140*68-156.7-3/1,Z TWILL"
25098,"2/50C*2/30K-138*68-159-3/1,Z TWILL"
25098,"2/50C*2/30C-140*68-156.7-3/1,Z TWILL"
26009,2/60C*2/60C-148*84-160.6-2/2 Z TWILL
26009,"2/60C*2/60C-148*84-160-2/2,Z TWILL"
26019,2/60COM*2/60COM-154*86-160-2/2 TWILL
26019,2/60COM*2/60COM-154*86-160-2/2 TWILL
26019,2/60COM*2/60COM-156*86-160.8-2/2 Z TWILL
26019,"2/60COM*2/60COM-155*86-158.8-2/2,Z TWILL"
26019,"2/60COM*2/60COM-154*86-160-2/2,Z TWILL"
26019,"2/60COM*2/60COM-154*86-160-2/2,Z TWILL"
26019,"2/60COM*2/60COM-154*86-160-2/2,Z TWILL"
26019,"2/60C*2/60C-154*86-160-2/2,Z TWILL"
26019,"2/60C*2/60C-154*86-160-2/2,Z TWILL"
26029,2/60C*150D.PET-156*76-160-
26032,2/60C*30C-132*104-160-
26055,2/60COM*30COM-132*96-160-2/1 TWILL
26062,2/60C*30COM-148*80-160-4/1 SATIN
26077,2/60C*2/40C-148*90-160-
26101,2/61C*2/61C-156*84-160.5-2/1 TWILL
27016,"2/70COM*150D.PET-156*92-180.4-2/2,Z TWILL"
28010,80/2R*80/2R-133*72-160.1-PLAIN
28010,2/80COM*2/80COM-133*72-160-PLAIN
28010,2/80COM*2/80COM-133*72-160-PLAIN
28010,2/80COM*2/80COM-133*72-160-PLAIN
28010,2/80COM*2/80COM-133*72-160.1-PLAIN
28010,2/80C*2/80C-133*72-159-PLAIN
28011,2/80COM*2/80COM-124*70-161.8- PLAIN
28011,2/80C*2/80C-124*70-161.8- PLAIN
28014,2/80COM*2/80COM-148*62-162.6-OXFORD
28014,2/80COM*2/80COM-148*62-162.6-OXFORD
28014,2/80COM*2/80COM-148*62-162.6-OXFORD
28014,2/80COM*2/80COM-148*62-160.6-OXFORD
28014,2/80COM*2/80COM-148*62-160.6-OXFORD
28014,2/80C*2/80C-148*62-162.6-OXFORD
28014,2/80C*2/80C-148*62-162.6-OXFORD
28042,2/80COM*60COM-133*80-167.5-PLAIN
28042,2/80COM*60COM-133*80-167.5-PLAIN
28042,2/80C*60COM-133*80-167.5-PLAIN
28046,2/80C*60C-133*110-159-PLAIN
28079,2/80COM*2/80COM-133*72-160-
34006,3/40C*3/40C-82*56-158.5-PLAIN
34007,3/40COM*2/20COM-100*70-162.6-4/2 TWILL
34008,3/40C*16SPX-76*74-175.8-3/1 TWILL
34008,"3/40C*16SPX-76*74-175.5-3/1,Z TWILL"
36019,3/60C*3/30C-120*62-160-3/1 TWILL
36024,3/60C*2/40C-132*76-157.5-2/2 BKT
36025,3/60COM*20COM-108*68-161.5-DOBBY
36026,3/60COM*3/30COM-111*68-160.6-3/1 Z TWILL
36026,"3/60COM*3/30COM-111*68-167-3/1,Z TWILL"
36026,"3/60COM*3/30COM-111*68-167-3/1,Z TWILL"
36026,"3/60COM*3/30COM-111*68-167-3/1,Z TWILL"
36026,"3/60COM*3/30COM-111*68-167-3/1,Z TWILL"
36026,"3/60COM*3/30C-111*68-167-3/1,Z TWILL"
36026,"3/60COM*3/30C-111*68-167-3/1,Z TWILL"
36026,"3/60COM*3/30C-111*68-167-3/1,Z TWILL"
36027,3/60C*20SPX-110*72-175.3-3/1 BKT
36028,3/60C*2/30C-100*52-156-PLAIN
36029,3/60C*2/40C-132*56-158.8-OXFORD
37001,3/70COM*3/70COM-144*82-157.5-3/1 TWILL
37001,"3/70COM*3/70COM-144*82-157.5-3/1,Z TWILL"
37001,"3/70COM*3/70COM-144*82-157.5-3/1,Z TWILL"
37001,"3/70COM*3/70COM-144*82-157.5-3/1,Z TWILL"
37004,"3/70COM*2/50C-136*84-160-3/1,Z TWILL"
37004,"3/70COM*2/50C-136*84-160-3/1,Z TWILL"
37004,"3/70C*2/50C-136*84-160-3/1,Z TWILL"
37005,3/70COM*2/50COM-136*84-162.6-DOBBY
37005,3/70COM*2/50COM-136*84-162.6-DOBBY
38001,3/80COM*3/80COM-144*80-160-3/1 TWILL
38001,"3/80COM*3/80COM-144*80-160.5-3/1,Z TWILL"
38007,3/80CM*3/80CM-148*84-158-3/1 HBT
38007,3/80CM*3/80CM-148*84-158-3/1 HBT
38007,3/80CM*3/80CM-148*84-158-3/1 HBT
38015,"3/80COM*2/40COM-144*72-160-3/1,Z TWILL"
38015,"3/80COM*2/40COM-144*72-160-3/1,Z TWILL"
38015,"3/80COM*2/40COM-144*72-160-3/1,Z TWILL"
38015,"3/80COM*2/40C-144*72-160-3/1,Z TWILL"
38015,"3/80C*2/40C-144*72-160-3/1,Z TWILL"
38022,3/80CM*3/80CM-148*76-160.5-DOBBY
38022,3/80CM*3/80CM-148*76-160.5-DOBBY
38023,"3/80COM*30SPX(40D)-104*68-178.4-3/1,Z TWILL"
38023,"3/80C*30SPX-104*68-178.4-3/1,Z TWILL"
38028,3/80COM*2/50COM-164*76-158.5-3/1 TWILL
38030,3/80CM*3/80CM-148*84-160.5-DOBBY
38030,3/80CM*3/80CM-148*84-160.5-DOBBY
38031,3/80COM*2/40COM-164*70-158.6-3/1 Z TWILL
38031,"3/80COM*2/40COM-164*70-158.6-3/1,Z TWILL"
38031,"3/80COM*2/40COM-164*70-158.6-3/1,Z TWILL"
38031,"3/80COM*2/40COM-164*70-158.6-3/1,Z TWILL"
38031,"3/80COM*2/40C-164*70-158.6-3/1,Z TWILL"
38031,"3/80C*2/40COM-164*70-158.6-3/1,Z TWILL"
38032,3/80COM*3/80COM-148*84-160.5-DOBBY
38033,3/80COM*2/40COM-164*66-162.6-DOBBY
38034,3/80COM*2/40COM-164*66-161.3-3/1 HBT
38035,3/80COM*2/40COM-146*72-148.8-WEFTRIB
38042,3/80CM*3/80CM-148*84-160.5-DOBBY
38044,3/80CM*3/80CM-148*84-160.7-DOBBY (TOP BEAM)
38044,3/80CM*3/80CM-148*84-165.6-DOBBY TOP BEAM
38044,3/80CM*3/80CM-148*84-165.6-DOBBY TOP BEAM
38049,3/80CM*200D.PET-148*84-160.5-DOBBY
38057,3/80COM*2/40COM-128*70-162.6-DOBBY
38057,3/80COM*2/40COM-128*70-162.6-DOBBY
48004,80/4R*80/4R-130*72-161.3-HBT
110102,"10OE*14SPX-76*50-175.8-3/1,S TWILL"
110107,"10OE*10OE-78*50-163.7-3/1,S TWILL"
110107,"10OE*10OE-78*50-163.7-3/1,S TWILL"
110109,10OE.CVC*10OE.CVC-73*46-166.1-2/2 TWILL
110109,10OE.CVC*10OE.CVC-73*46-166.1-2/2 TWILL
110118,10OE.OG*6OE.OG-74*28-160.68-OXFORD
110118,10OE.OG*6OE.OG-74*28-160.68-OXFORD
110118,10OE*6OE-74*28-160.71-OXFORD
110118,10OE*6OE-74*28-161-OXFORD-
110118,10OE*6OE-74*28-161-OXFORD-
110124,10OE*10OE-66*40-160-3/1 TWILL
110127,10OE.OG*10OE-72*48-160.3-2/1 HBT
110127,10OE*10OE-72*48-158.5-2/1 HBT
110127,10OE*10OE-72*48-158.5-2/1 HBT
110128,"10OE.CVC*10OE.CVC-59*44-172.7-2/2,S TWILL"
110129,"10OE+10MC*10OE-66*60-165-3/1,Z TWILL"
110129,"10OE+10MC*10OE-66*60-165-3/1,Z TWILL"
110130,"10MC*10SPX-58*48-172.7-3/1,Z TWILL"
